author,word1,word2,source
389,cow not much of a surprise there,bovine,BC
485,flame,blast,BC
347,secret,password,BC
604,cherry,apple,BC
589,drunk,punch,BC
587,narcissistic,arroganti really wanted to put,BC
485,hilton,hotel,BC
563,cavil,critical,BC
642,omega,alpha,BC
642,restrain,leash,BC
588,conceal,bereavement,BC
365,truant,ociffer  officer,BC
347,burst,explode,BC
589,castle,moat,BC
422,along,dum de dum,BC
329,caramel corn,corn nuts,BC
385,stream,river,BC
351,pan,cake,BC
604,in jesus,lord,BC
501,gift,present,BC
593,publicity,stunt,BC
427,i like pieapple  http,thanks for that link,BC
422,police,state,BC
597,bunny,easter scones,BC
589,perfumes,provocative,BC
566,people,population,BC
387,tools,equipment,BC
389,tasty,scrumptious,BC
672,ron,ron,BC
485,shattered,dreamsbut my first thought was sha-dooby,BC
341,outgoing,gregarious,BC
419,bursitis,orthopedic,BC
421,easter,easter scones,BC
422,humm,movie,BC
416,ectoplasm,grimer,BC
529,whip,sicko,BC
341,surfer,mavericks,BC
387,statistics,pie charts,BC
640,thin,lizzy,BC
341,shrinking,violet,BC
419,saucier,spaghetti,BC
422,racoons,rocky,BC
375,crusher,rock,BC
485,ruins,cappadocia,BC
589,dandruf,shampoo,BC
659,sounds like more tall,from the,BC
698,meteorite,space,BC
642,toilet,flush,BC
659,backfire,boomerang,BC
422,chagrin,perturb,BC
706,mugshots,wanted,BC
640,mouse,cat,BC
588,leaf,me,BC
529,sea,sick,BC
341,harvest,moon,BC
421,baking,scones,BC
365,intimidate,overcome,BC
640,tensile,stretched,BC
390,expression,ecstatic,BC
405,airplane,stealth,BC
588,yoguart,weary,BC
698,shake,delicious,BC
655,support,beam,BC
555,post-it,shorthand,BC
563,worship,altar,BC
365,cops,drunk,BC
329,if u are referring to me now i dont understand the game yet but this is my first time being here so im sorry if i dont understand,ayep,BC
485,shift,graveyard,BC
698,factor,detail,BC
698,roll,that's cheating,BC
341,corroberate,substantiate,BC
640,circus,politics,BC
389,trap,steel,BC
604,on,off,BC
667,bars,banishes,BC
589,omen,prediction,BC
531,shot,gun,BC
341,affiliate,marketing,BC
393,woods,babes,BC
522,fiddle,piano,BC
706,harvest,reap,BC
485,gram,dram,BC
485,triceps,forceps,BC
563,stimulate,excite,BC
499,ball,game,BC
659,and,outcome,BC
663,water,oil,BC
360,championship,trophy,BC
640,treethat's me captain obvious,ent,BC
721,heading,science,BC
329,here is a towel,blow,BC
667,scrap,metal,BC
663,palomino,show,BC
589,puzzle,box,BC
389,red,blooded,BC
351,hose,pipe,BC
345,circle,life,BC
389,freedom,ring,BC
347,fire,forest,BC
713,squirrel,boris,BC
422,shellfish,ummm,BC
323,concert,together,BC
642,babe,homeruns,BC
389,cookies,favorite,BC
454,punch,hawaiian,BC
491,jive,hand,BC
593,he he ayeka,hangup,BC
485,bulwark,parapet,BC
566,postal service,postman pat,BC
389,frightened,petrified,BC
351,deck,ship,BC
419,sistrunk,football,BC
485,boat,ship,BC
589,flu,epidemic,BC
589,savings,account,BC
389,who,owl,BC
422,frosty,morning,BC
351,weapons,destruction,BC
550,bees,i know what you mean,BC
389,key,secret,BC
485,potential,energy,BC
698,amendment,constitutional,BC
589,santa,clause,BC
389,rigoletto,rotini,BC
389,crane,wrecking ball,BC
655,postman pat,and his black and white cat,BC
641,gig,groupies,BC
589,eek,squeek,BC
511,slothbe,sloooooooooooow,BC
485,juicy,aqueous,BC
449,community,online,BC
485,sandy,claws,BC
589,cow,hide,BC
667,spam,monty python,BC
589,snooze,button,BC
529,desire,peace,BC
640,embellished,augmented,BC
667,glucose,sugar,BC
589,santa,elves,BC
630,swinger,i'm just going to ignore that post and stick with rake,BC
419,halo,angelhalohave you attempted any jumps of this type animal,BC
640,food,mart,BC
596,break dancing,hiphop,BC
640,cop,bail,BC
640,unhealthy,sick,BC
393,sandwich,ham,BC
499,valueless,malware,BC
640,shout,twist,BC
485,spirits,phantom,BC
602,bored,stiff,BC
422,gargle,scope,BC
644,swiss,ricolaaaaaaaaaaaaaaaaaaaaaa,BC
341,rocket,richard,BC
531,monotonous,tedious,BC
341,mischief,incorrigible,BC
329,ok um looks a little like we went off on a,obtuse,BC
492,random,pot-luck,BC
677,greek,goddess,BC
563,cute,puppy,BC
659,firewood,fuelcool avatar scarlett,BC
644,sun,hot,BC
503,music,itunes,BC
563,honda,car,BC
426,coil,heating,BC
622,membrane,mucous,BC
390,connection,attraction,BC
341,puppet,masters,BC
593,pigs,in a blanket,BC
389,cheese,sharp,BC
385,goo,glop,BC
627,duck,feather,BC
422,plateau,mesa,BC
325,roy rogers,chicken,BC
709,burried,treasure,BC
563,box,gift,BC
698,indian,native,BC
329,object,expostulate,BC
473,breakfast,kitchen,BC
422,fog,mist,BC
385,titanic,boat,BC
393,howl,eerie,BC
642,reader,palm,BC
589,oil,olive,BC
588,scream,saturate,BC
422,guard,protect,BC
636,marley,harely,BC
667,liquidated,drunk,BC
387,clueless,cluedo,BC
341,british,mi6,BC
713,fields,corn,BC
318,queue,braid,BC
385,absolute,zero,BC
604,pajamas,bedtime,BC
398,speed,fast,BC
341,@undefeatable rj,uselessness,BC
385,jumbo,opulent,BC
663,rig,fixed,BC
698,sit,chair,BC
485,induction,reasoning,BC
389,phobia,bashful,BC
663,casual,attire,BC
663,legs,skin,BC
485,warming,global,BC
593,church,attendance,BC
422,cover,p,BC
422,comedy,satire,BC
663,nerd,revenge,BC
421,perfectionist,per fection ist,BC
663,egypt,pyramid,BC
485,foliage,flora,BC
390,beef,cake,BC
360,movie,hollywood,BC
677,fluffy,bunny,BC
698,corn,cob,BC
588,is that spelt right is it meant to be regale,hmmm,BC
662,knight,armour,BC
640,italian,job,BC
422,exercise,bicycle,BC
485,poker,face,BC
615,music,freebsd,BC
589,race,daytona,BC
593,valor,regal,BC
341,rag,doll,BC
422,pen,ink,BC
563,ulcer,lesion,BC
589,fun,vacation,BC
501,speak,mooooooooo lol,BC
398,cutting,rip,BC
341,willis,tower,BC
689,tournament,championship,BC
341,clam,obliterated,BC
366,prudently,british,BC
640,race,rat,BC
708,pope,hats,BC
501,candle,wax,BC
385,trap,spring,BC
390,warrior,weekend,BC
550,sound,silence,BC
387,adapted,reconstructed,BC
360,me,you,BC
593,rain,precipitation  great images,BC
589,what secret,turkey hope you have a,BC
419,kenny,ramjet,BC
659,dreamlike,ideal,BC
341,returned,reciprocated,BC
589,locked,loaded,BC
593,boomerang,slingshot,BC
485,country,music,BC
501,panorama,pictures,BC
522,stuck,release,BC
550,bubble,double,BC
640,court,date,BC
485,thc,dronabinol,BC
563,blank,slate,BC
331,fermentation,fermion,BC
389,verdict,innocent,BC
717,fireman,firetruck,BC
640,lincoln,biscuit,BC
663,cry,drama,BC
640,pet,vet,BC
698,club,party,BC
593,tryout,undertakingwhen my mom came here to visit last year,BC
360,fin,tuna,BC
640,coat,buttons,BC
437,holiday,valentine,BC
341,knight,medieval,BC
640,more,increase,BC
398,hockey,puck,BC
389,egg,bacon,BC
341,court,barrister,BC
606,was a joke you said wrath i said grinler,hope,BC
398,shooter,aim,BC
642,little big horn,monument,BC
655,game,computer,BC
563,exit,sign,BC
485,noooooooooo,horsemani knew what mush is i thought you meant this,BC
583,sartorial,tailor,BC
485,hall,banquet,BC
593,filling,dentistry,BC
387,smore,oreos,BC
563,opus,composition,BC
387,guarantee,warranty,BC
389,suspense,cliff-hanger,BC
389,backspace,good morning cowsgonemadd3  escape,BC
341,magic,carpetspoiler burgundy,BC
589,garden,gnome,BC
473,artillary,arsenal,BC
389,orbit,revolve,BC
345,light,sun,BC
341,wander,meander,BC
616,tuna,salad,BC
589,woof,howl,BC
395,team,ah,BC
389,soar,ascendwow,BC
640,let,lease,BC
422,pita,pita,BC
485,fantasy,erotic,BC
659,apprentice,sorcerer,BC
713,ideas,thinking,BC
351,loom,large,BC
662,dirty,water,BC
536,bleeping computer,windows 95,BC
589,skunk,works,BC
485,fingerprint,file,BC
351,direction,way,BC
485,computer,bleeping,BC
387,hunting,dog,BC
387,pickled,cucumbers,BC
593,robert miles,smiles,BC
663,knees,bees,BC
422,lottery,luck,BC
331,cone,head,BC
606,falsehoodthats just an old wives' tale,lie,BC
485,stroll,saunter,BC
635,scotland,golf,BC
422,speck,joto,BC
416,bloke,choke,BC
485,slice,pare,BC
640,heat of the moment,overreact,BC
329,construct,dismantle,BC
379,narrow,thin,BC
529,disease,emphysema,BC
696,elmo is a monster on sesame street,small note from our sponsor,BC
593,muumuu,caftan,BC
563,confidence,trust,BC
655,dozen,hmm seems you 2 posted at same time,BC
398,seeds,plant,BC
640,intuition,hunch,BC
341,hopping,mad,BC
593,rejoiceyou have a good day also,be jubilant,BC
616,madame,tussauds,BC
341,how,implausible,BC
351,total,sum,BC
566,skyscraper,huge,BC
421,theory,relativity,BC
529,oleo,oil,BC
563,global,positioning,BC
663,moola,dinero,BC
555,paralyzed,mummified,BC
341,cyclonite,rdx,BC
389,anything you can do i can do better,able,BC
416,redundant,repeat,BC
529,sport,poor,BC
341,ringlets,cygnets,BC
422,kindhearted,benevolent,BC
563,euphemistic,diplomatic,BC
377,groom,mother in law,BC
479,blink,eyes,BC
655,space,galaxies,BC
563,clergy,ordain,BC
421,hankies,tom's children,BC
698,ron,i've got nothing,BC
640,bravo,encore,BC
485,measure,coda,BC
676,hands,feet,BC
640,early,worm,BC
536,summer break,busy,BC
566,no they're not   french,kiss,BC
655,sleep,tired,BC
485,construct,erect,BC
391,cake,chocolate,BC
529,garden,water,BC
609,tan,sun,BC
499,tire,flat,BC
717,ace,card,BC
588,down,operative,BC
389,sportycustomer,fast,BC
385,duck,quack,BC
360,tank,cannon,BC
589,peanuts,comics,BC
640,refund,receipt,BC
589,halcyon,mythical,BC
642,lights,camera,BC
341,football,lineman,BC
451,osmosis,diffusion,BC
329,google,dogpile,BC
485,drinks,imbibe,BC
431,market,price,BC
659,feature,attraction,BC
427,e,space,BC
329,confucious,and the dalai,BC
698,generous,money,BC
341,wolf,bane,BC
593,flounder,halibut,BC
390,stitch,frankenstein,BC
566,banks,money,BC
663,splat,smack,BC
640,donut,homer,BC
640,rodents,rat,BC
665,foot,sandle,BC
604,bewilder,confuse,BC
365,psychotic,crackers,BC
593,causeaww pandy,effect,BC
390,model,citizen,BC
640,bucket,kick,BC
341,erotic,neurotic,BC
422,awww,tranquility,BC
341,mental,institution,BC
563,square,dance,BC
422,sophisticated,jaded,BC
389,commendation,acknowledgment,BC
640,dormouse,rodent,BC
365,glop,gunk,BC
529,collar,ring,BC
655,meatballs,beef,BC
655,men,cars,BC
698,grouch,couch,BC
387,mail,chain,BC
360,field,battle,BC
606,sea,ship,BC
335,chicago,metropolis,BC
606,road,motorcycle,BC
529,special,someone,BC
698,birthday,old,BC
422,guitars,music,BC
451,omnifariousness,@s3cs3arch3r,BC
365,conundrumaperitifwhat,equasion,BC
341,ghosts,poltergeists,BC
529,countenance,face,BC
676,little red riding hood,blood,BC
485,jig,saw,BC
351,expertise,speciality,BC
385,lace,handkerchief,BC
659,accessories,jewelry,BC
563,battle,war,BC
663,mechanized,robot,BC
390,marathon,boston,BC
329,found,reward,BC
341,squatters,homesteaders,BC
331,interpol,agent,BC
480,christ,satan,BC
387,meme,style,BC
577,verruca,salt,BC
329,circlesas in wandering around in after too much hjt research,confined,BC
365,road,construction,BC
419,injury,bandage,BC
485,fjord,canyon,BC
387,property tax,private property,BC
430,bounce,pogo,BC
341,touch,sense,BC
389,free,fall,BC
485,picasso,natural,BC
640,allowed,permission,BC
329,phenerome,scarlett,BC
566,double,vodka,BC
640,pitch,turf,BC
583,fizz,effervesce,BC
548,chimichanga,fried,BC
522,extend,shorten,BC
606,betwixt,between,BC
563,leave,trip,BC
640,couch,sit,BC
563,flash,light,BC
604,uncultured,trashy,BC
341,gym,malodorous,BC
427,release,liberate,BC
422,final,ultimate,BC
387,satellite,city,BC
677,ho,expression,BC
616,order,hamburger,BC
329,skeptic,scoffer,BC
587,shooting star,sun,BC
593,patchwork,mishmash,BC
485,southern,fried,BC
485,small,fry,BC
398,scared,frighten,BC
341,gizmo,gremlin,BC
616,expert,guidance,BC
422,fusionala the wicked witch,nuclear,BC
582,razzberries,delicious,BC
420,bald,eagle,BC
677,cathedral,winchester,BC
563,fur,coat,BC
385,onomatopoeia,poetry,BC
566,wine,grapes,BC
422,violetbtw - phawgg - hehehe - your name,iris  my mom grows the most beautiful ones,BC
389,mitteni like it too phawg,warmth,BC
422,respectalthough the two,admire,BC
375,terminal,linux,BC
341,weird,unique,BC
341,under,submerged,BC
563,locker,storage,BC
655,crash,a bit came in there,BC
698,some,part,BC
485,captain,marvel,BC
563,computer,software,BC
341,rabbit,jessica,BC
485,loader,front,BC
351,proof,evidence,BC
400,slide,electric,BC
529,information,travel,BC
426,extrasensory,perception,BC
581,mikado,steakhouse,BC
616,content,satisfied,BC
663,tutor,expialidocious,BC
593,a veritable quandary,a bind,BC
351,tendentious,view,BC
604,soul,soul,BC
637,wet,towel,BC
563,police,siren,BC
422,range,cowboy,BC
387,arc,light,BC
485,face,confront,BC
587,rambunctious,hyperactive,BC
422,lol koan drowning,undertow,BC
485,defensive,posture,BC
604,apocalypse,catastrophesoon,BC
419,tricycles,toddlers,BC
485,dull,matte,BC
644,hands,strong,BC
351,flight,purser,BC
422,maiden,marriage,BC
499,snare,drum,BC
587,hop,pogo,BC
334,green,goo,BC
390,holo,gram,BC
390,enticing,icing,BC
389,dry,arid,BC
608,clear,certain,BC
659,belief,theory,BC
442,celebrities,paparazzi,BC
400,yule,log,BC
341,liberty,valance,BC
341,blind,challenged,BC
341,cygnus,constellation,BC
398,numb,frozen,BC
417,murder,crime,BC
641,girder,construct,BC
663,somewhat,seemingly,BC
393,state,security,BC
529,remover,polish,BC
696,steakhouse,knife,BC
390,burlesque,buxom,BC
329,mouthwatering,nougat,BC
365,obnoxious,horribus,BC
399,award,medal,BC
341,insane,membrane,BC
529,way,high,BC
667,persona,personality,BC
485,copy,that,BC
390,borg,collective,BC
419,triangle,geometric,BC
389,unselfishly,noble,BC
663,fermentation,fruit,BC
706,egg,salad,BC
589,beach,daytona,BC
644,eternity,infinity,BC
387,bank,levee,BC
422,loud,bright,BC
485,radiate,emit,BC
691,lakes,water,BC
405,friend,foe,BC
373,aggravate,stressful,BC
589,water,rain,BC
563,babel,noise,BC
473,pool,pond,BC
385,michigan,upper,BC
606,platnium,ring,BC
329,rocky,road,BC
698,kindling,flame,BC
529,hostile,aggressive,BC
563,decorator,interior,BC
387,connect,join,BC
329,captivating,fascinating,BC
503,element,table,BC
415,ascend,escalator,BC
419,undecided,uncommitted,BC
655,telephone,communication,BC
365,evidence,proof,BC
473,rampart,castle,BC
341,chairman,mao,BC
473,property deeds,property agent,BC
485,oh i am so not touching the wearing of dresses in battle,why not,BC
485,answer,phone,BC
485,loquacious,reticent,BC
589,atmospherehi penny,pressure,BC
683,paper,document,BC
329,nature,nuture,BC
698,hippo,file,BC
390,champagne,holiday,BC
329,image,idiot,BC
398,dam,beaver,BC
385,yummmmm,mikado,BC
606,topic,off,BC
341,gather,hunt,BC
668,always,eternal,BC
485,art,carney,BC
419,wolves,dances,BC
329,surf,board,BC
529,cookies,halloween,BC
485,star,famous,BC
706,extraction,fracking,BC
449,hollow,bone,BC
604,page-turner,bookmark,BC
468,graham,bell,BC
640,ring,ding,BC
385,literature,books,BC
616,space,station,BC
419,farm,animals,BC
608,search,destroy,BC
389,sound,silence,BC
422,pretty,as a,BC
644,ball,bouncy,BC
473,glasses,beer,BC
331,dwarf,giant,BC
698,book,story,BC
716,sink,water,BC
629,athlete,vault,BC
473,present,past,BC
389,pranks,riddles,BC
589,ration,budget,BC
331,inferno,dante,BC
696,nose,hair shall we let see how many pages we can get this one to get too,BC
550,checks,forgery,BC
593,scapegoat,escape route,BC
572,quiver,shake,BC
640,game,set,BC
706,dissension,opposition,BC
387,run,free,BC
705,love,cherish,BC
341,aliens,cowboys,BC
336,apple,pippin,BC
616,parapet,castle,BC
649,rocket,launch,BC
365,coffee,strong,BC
589,relax,uncurl,BC
365,giraffe,geoffrey,BC
373,bug,irritate,BC
389,dude,lady,BC
663,grasshopper,communication,BC
589,hero,fireman,BC
341,army,training,BC
387,pinwheel,catherine wheel,BC
659,onager,medieval,BC
422,i guess you meant mr,conscience,BC
377,computer,geek,BC
473,requisitions,request,BC
659,patch,jeans,BC
604,summit,peak,BC
588,sitting,picture,BC
663,myself,i,BC
593,impossible,implausible,BC
385,cup,saucer,BC
329,sunlight,sunray a matag dish washer,BC
511,indulge,inhale,BC
478,ice,rocks,BC
422,stomping grounds,turf,BC
449,bar-b-que,burnt,BC
463,fireman,garden,BC
331,cod,piece,BC
485,f-22,b-17,BC
422,tattle-tale,squealer,BC
468,team,sport,BC
499,fury,plymouth,BC
640,fake,FALSE,BC
398,infirm,hospital,BC
341,face,mask,BC
644,ring,amethyst,BC
640,step,door,BC
485,mash,moonshine,BC
501,water,tasty but tasteless,BC
341,blue persuasion,suede shoes,BC
589,shiver,convulsion,BC
655,suit,shirt,BC
385,epidermis,skin,BC
655,poison,deadly,BC
550,hmm seems you 2 posted at same time,candle stick makers,BC
351,guide,harness,BC
365,green,tomato,BC
663,doctor,who,BC
663,series,franchise,BC
419,service,mechanic,BC
422,time,essence,BC
642,accusation,deny,BC
389,hackers,hackers are a waste of skin if they do bad things with their knowledge,BC
536,cousin,aunt,BC
563,surprise,pleasant,BC
616,colour,television,BC
655,cry,sad,BC
365,ostrich,peacock,BC
485,probably,probability,BC
385,every,all,BC
663,alabama,backwoods,BC
329,el-evateelevate,escalate,BC
365,porky,tweety,BC
604,dauntless,determined,BC
655,pepper,condiment,BC
676,provocative,flirt,BC
657,pampered  educate,intelligent,BC
589,mischief,rowdy,BC
566,perfume,expensive,BC
347,tower,skyscraper,BC
683,peek,glance,BC
616,artistic,license,BC
698,script,java,BC
589,bats,baseball,BC
393,er,anaesthetic,BC
440,snob,pebble beach,BC
389,business,envelope,BC
676,club,soda,BC
365,lolcutter,slice,BC
385,saved,stored,BC
698,photograph,camera,BC
663,rate,judge,BC
519,alarm,button,BC
640,red,apple,BC
485,sevaunt,idiotmissplaced,BC
393,fish,batter,BC
485,charge,accuse,BC
563,cat,burglar,BC
640,training,jedi,BC
398,burn,fire,BC
422,creed,dogma,BC
422,suds,beer,BC
676,slammer,tequila,BC
485,mechanic,tinker,BC
329,absolutely affirmative beyond a shadow of a doubt,nonbeliever,BC
398,sugar,sweet,BC
640,redneck,sun,BC
341,waves,tsunami,BC
532,tower,building,BC
365,succotash,sylvester,BC
663,singer,artist,BC
587,world,galaxy,BC
385,clef,eff,BC
422,shortcuts,side trip,BC
329,mesa,hummock,BC
501,ok koanscorekeeper lolc ya,score,BC
593,indians,native   i luv 'em,BC
362,navigate,since i closed the other topic,BC
648,spark,shark,BC
659,market,black,BC
589,yarn,natural,BC
485,prospect,hot,BC
354,book,worm,BC
473,partition,divide,BC
331,air,wind,BC
419,tomorrow,annie,BC
341,suite,office,BC
677,vanilla,chocolate,BC
566,trip,fall,BC
608,foe,against,BC
476,flora,intestinal,BC
642,snails,slow,BC
491,glazing,doughnut,BC
640,god,ruse,BC
331,eddur,odin,BC
529,commitment,marriage,BC
655,bondage,naughty,BC
422,hoof,prance,BC
659,dim,dark,BC
345,burn,fireplace,BC
473,batter's,fish,BC
543,world,war,BC
365,alfredo,ooo i'ma dead woman,BC
663,faliure,mistake,BC
495,happy,joyoushi everyone,BC
379,grunt,fart,BC
482,sorted,military,BC
487,craft,vessel,BC
640,overcast,shadow,BC
563,apple,pie,BC
329,catapult,onager,BC
422,blissful,delusion,BC
659,cold,ice,BC
331,leia,lei,BC
550,computer,geek,BC
385,peregrine,raptor,BC
341,unknown,soldier,BC
663,libel,crime,BC
485,cougar,panther,BC
422,petrified,forrest,BC
345,strip,band aid,BC
604,proud marycreedance clearwater revival circa 1967 ah,er,BC
329,is there anyone in here tonight,kentucky blue,BC
485,camera,digital,BC
668,gum,bubble,BC
698,discussion,serious,BC
589,runner,messenger,BC
422,pony,carousel,BC
437,chocolate pudding,band,BC
640,car,herbie,BC
389,away,here,BC
604,plastered,potted,BC
392,honey,sweetness,BC
563,educate,learn,BC
589,sweet,tea,BC
604,scholar,lessons,BC
416,car,where,BC
341,cookie,athazagoraphobia,BC
427,amongamong other things,within,BC
604,produce,deliver,BC
531,squid,fish,BC
385,off,leap,BC
427,smile,happy,BC
485,time,heals,BC
529,race,horse,BC
563,phantom,haunt,BC
365,boop,bamm bamm,BC
563,ferrari,race,BC
422,paper,typos,BC
698,fabric,clothes,BC
389,nightmare,running,BC
563,grades,exam,BC
485,gown,crinoline,BC
640,grass,squeal,BC
387,creepy,crawly,BC
386,laundry,wash,BC
640,string,constant,BC
577,ice,skate,BC
550,banoffee,lilachamster,BC
398,mouse,cheese,BC
341,howl,caterwaul,BC
663,pester,bothersome,BC
389,eagle,freedom,BC
360,construction,delay,BC
485,dough,ray,BC
341,verbatim,media,BC
604,nights,fights,BC
329,officers,non coms,BC
485,harvest,bounty,BC
329,dear,or,BC
626,foundations,soleplate,BC
485,end,omega,BC
485,virus,pandemic,BC
341,guitar,mandolin,BC
485,silent,pantomime,BC
329,aisle,isle,BC
377,abundance,poverty,BC
387,internet,sites,BC
608,trunk,chest,BC
341,shuck,jive,BC
491,transmogrification,change,BC
341,gladiators,centurions,BC
481,eccentric,me,BC
485,tea,party,BC
593,tv,boob tube,BC
698,glue,adhesive,BC
616,battleship,iowa,BC
387,eyes,eyelashes,BC
589,communist,china,BC
501,homemade ice cream,chocolate,BC
365,honeybee,sweet,BC
390,redundant,redundant,BC
393,romantic,halcyon,BC
641,fly,kite,BC
329,maniac    noonytunes tombstone is a frozen pizza,insane,BC
706,rock,roll,BC
555,nekkid,bare,BC
473,ribbon,bow,BC
398,cleaner,towels,BC
365,degree,sheeps skin,BC
642,royal,pampered,BC
366,proportions,dimensions,BC
389,tankards,steins,BC
577,mmmm as well i like cake letters,mail,BC
341,spoof,deceptive,BC
563,hot,sauce,BC
529,stay,reconciliation,BC
501,grandpa,grandma,BC
644,uniform,tailored,BC
485,talent,scout,BC
318,breasts,bra,BC
341,space,balls,BC
708,ectoplasm,beetle,BC
389,air force,marines,BC
431,zygote,blastocyst,BC
389,rollover,minutes,BC
677,shock,earthquake,BC
659,sculpture,model,BC
604,butterfingers lol tee hee,tauntsbut coach,BC
387,broker,deal,BC
586,hello all hope everyone is good,is there anyone in here tonight,BC
640,cob,roll,BC
593,grandma added a pinch of salt,weigh,BC
485,lost,ardency,BC
341,assiduity,sedulousness,BC
341,dreams,nightmares,BC
351,jar,archive,BC
419,hand shake,grip,BC
593,star wars,may the force be with you,BC
422,ice,snocone,BC
405,snow,skiing,BC
640,poverty,beg,BC
667,navy,ship,BC
536,sand,iraq,BC
640,axe,golden,BC
341,boat,vessel,BC
706,hyper,bole,BC
529,wookiee,cool,BC
698,awakening,eyes,BC
398,centre,control as i'm in control of things,BC
587,fragrance,odor,BC
698,blanch,bland,BC
422,hi-jinx,monkeyshines,BC
563,midas,touch,BC
644,bells,church,BC
663,warmth,radiate,BC
668,clean,bell,BC
616,robin,hood,BC
676,chapel,hat,BC
422,fights,heavywieght,BC
600,assassination,rope,BC
341,depersonalization,schizophrenia,BC
473,deliberation,consideration,BC
589,cleaner,chimney,BC
389,excercise,limber,BC
387,cars,paris,BC
387,door,stop,BC
501,carpet,carpet,BC
589,court,date,BC
566,tender,soft,BC
593,transmission,fluid,BC
387,storage,bin,BC
663,politician,election,BC
389,day,song of the south,BC
369,ecstasymy goodness i guess i have to say it is so good to see you to,meth,BC
329,mystical,murky,BC
473,goliath,giant,BC
707,botnet,crime,BC
341,deuteronomy,numerology,BC
422,straight,arrow,BC
485,pellucidar,mordor,BC
398,friend,buddy,BC
351,repair,mechanic,BC
587,monica,cigar,BC
361,bank,robbery,BC
659,just final,okay,BC
485,shakespeare,sabre-rattling,BC
642,uncurl,extend,BC
387,concentrate,orange,BC
501,missing,mornin pandy,BC
640,laughter,cry,BC
636,protect,protect,BC
640,book,club,BC
318,wow that 1 went right past me,gas,BC
485,grip,vise,BC
485,tires,flat,BC
640,route,journey,BC
663,exhaust,fan,BC
400,pachelbel,baroque,BC
663,worm,hole,BC
522,path,direction,BC
659,uninvited,intrude,BC
529,downtown,song,BC
351,breaker,fuse,BC
480,historical,d-day,BC
387,line,dance,BC
529,barn,horse,BC
529,flexible,adaptable,BC
480,strobe,lamp,BC
536,flip,finger,BC
563,pod,people,BC
644,comb,barber,BC
365,restrained,control,BC
663,neck,muscles,BC
387,vicar,reverend,BC
377,mess,hall,BC
485,dinero,scratch,BC
398,quest,think,BC
566,soar,fly,BC
390,peacemaker,pacemaker,BC
713,why,because,BC
698,quadriceps,biceps,BC
563,teacher,school,BC
655,ghosts,spooky,BC
542,head,brain,BC
501,forum,message board,BC
485,incorrigible,dirigible,BC
698,walking,shoes,BC
393,doppleganger,spirit,BC
563,stockyard,pen,BC
485,place,holder,BC
473,snow,white,BC
389,backwards as the tail wags the dawgg,forward,BC
365,chemicals,explosion,BC
644,found,nothing,BC
698,itunes,apple,BC
341,parsec,parallax,BC
589,election,campaign,BC
642,outerspace,black hole,BC
485,banister,balustrade,BC
485,pole i love festivus,vault,BC
604,elevator,crane,BC
422,yep,lost,BC
398,bite,itch,BC
422,disagreement,opinion,BC
385,cipher,puzzle,BC
644,pain,hurt,BC
329,spit-shine lol,high gloss,BC
677,ovid,poet,BC
485,intimate,apparel,BC
485,birth,certificate,BC
351,station,platform,BC
437,fresh,cleanbtw - love the new sig scarlett,BC
485,socialize,coalesce,BC
566,dangerous,weapon,BC
485,ratskeller,nice one,BC
385,tonka,tomahawk,BC
341,yield,tonnage,BC
341,cnn,news,BC
586,she is my friend,chris tell me what to do so i can get it right please,BC
485,pets,caress,BC
563,operation,surgeon,BC
365,wash,steam,BC
589,con artist,impersonator,BC
663,spock,ears,BC
447,salary,pennies,BC
345,handbill,advertisement,BC
529,teacher,professional,BC
341,guerilla,che,BC
375,hippies,flowers,BC
341,attorney,excessive,BC
713,shave,head,BC
709,sell,best,BC
393,nixon,watergate,BC
563,fungus,spore,BC
389,steer,incubus,BC
698,kryptonite,green,BC
440,non coms,inlisted,BC
663,lining,pocket,BC
351,highway,national,BC
706,money,dosh,BC
640,tombstone,undertaker,BC
419,pool,bikini,BC
529,subway,work,BC
485,varnished,shellacking,BC
422,blonde,mane  are you saying that we run the gamut,BC
642,communication,telephone,BC
529,flatware,silver,BC
473,planet,hollywood,BC
485,constitutional,law,BC
421,innocent,children,BC
515,bully,$ lunch money $,BC
604,close,call or,BC
662,camera,stand,BC
563,ten,inch,BC
416,weight,tons,BC
563,maneuver,steer,BC
640,tricks,treats,BC
329,lava,soap,BC
329,circus,carnival,BC
606,sour,sweet,BC
341,cornelius,multi-pass,BC
365,jester,clown,BC
640,move,chess,BC
400,rock,alcatraz,BC
589,enjoyment,bar-b-que,BC
676,family time,daughter,BC
566,toiletwhere's this sinking down to,sorry,BC
698,bathtub,shower,BC
550,king,chess,BC
473,family,ties,BC
417,force,field,BC
593,rebel thanks ayeka,causei love jackalopes,BC
563,cliffs,notes,BC
422,prairie,meadow,BC
400,blonde,bombshell,BC
640,bike,dunno where that came fromobviously not a doctor who fan,BC
642,bolt,nuts,BC
422,ayup,humble,BC
473,maker,bread,BC
668,monty python,parrot,BC
485,pits,cherry,BC
365,fusilli,bucatini,BC
698,bleepe oh well,kayak,BC
608,contrast,difference,BC
389,lineman,wichita,BC
365,school,dazzz,BC
387,paycheck,pay slip,BC
606,sawin' logs n'  dozing in perpetual slumber,drowsy,BC
604,scout,tracking,BC
389,speed,need,BC
655,plant,growth,BC
389,somebody,need,BC
642,food,lunch,BC
