author,word1,word2,source
39,ketchup,mayo,AC
262,shining time station,clock,AC
12,vault,bunker,AC
12,end of the line,sidetrack,AC
312,preacher,sermon,AC
299,baaaah,ship,AC
39,ehs,ah,AC
172,mussert,de clerq,AC
12,prone,firing,AC
37,me pity,meep,AC
133,sabretooth,tiger,AC
39,album,pictures,AC
8,ronnie james dio,black sabbath,AC
312,apple,apricot,AC
118,braised,beef,AC
235,toy story,woody and buzz,AC
235,robbery,highway,AC
133,strings,heart,AC
12,desert fox,greif,AC
235,time,existence,AC
12,aqua velva,alcohol,AC
312,sow,swine,AC
133,a girl who changed her name,marilyn monroe,AC
262,bullseye,darts,AC
39,flying,trapeze,AC
221,annabel lee,winged seraphs of heaven,AC
248,tail,wag,AC
42,bar food,peanuts,AC
272,evidence,legal,AC
133,dippy,dappy,AC
312,objectivism,rationality,AC
42,gestapo,paparazzi,AC
254,hannibal,carthage,AC
235,ankle-biters,rug-rats,AC
309,it's just really early and i'm not a morning person,war,AC
235,thin,runny,AC
235,retail,wholesale,AC
248,brain,wave,AC
248,pom frites hey,mayo,AC
235,uncommon,infrequently occurring,AC
235,gloves,toe socks,AC
12,club,discriminate,AC
12,curtains,valance,AC
235,outbreak,epidemic,AC
12,80s,music,AC
122,phony,illogical,AC
12,veil,scarf,AC
302,blue ribbon,baking powder,AC
235,sea life,sea horse,AC
248,line,segment,AC
248,heavy,back to the future,AC
39,color,blind,AC
302,gangsters,guns,AC
12,sorrow,tears for fears,AC
12,scholar,scribe,AC
12,coal,railroad,AC
235,stories known by few,secrets,AC
39,castle,arthur,AC
235,mr,the school those it girls attend,AC
202,jewels,ring,AC
39,seaside,fremont street experience,AC
133,delta,gamma,AC
31,night vision,goggles,AC
133,contender,pretender,AC
161,etchings,sketching,AC
97,doctor,who,AC
12,small,world,AC
103,controversy,acceptance,AC
312,folklore,myth,AC
12,eh,canada,AC
1,fear,fire,AC
12,truth,socrates,AC
111,going,gone,AC
12,feedback,distortion,AC
248,alexander,beetle,AC
12,creed,belief,AC
312,plastic wrap,liner,AC
275,smoke,lungs,AC
12,boy,tarzan,AC
235,night,darkness,AC
235,decide,choose,AC
103,chicago,skyscraper,AC
27,man,sperm,AC
133,unexpected,unplanned,AC
115,large,behemoth,AC
301,federal,hierarchy - some federal people,AC
248,speech,wedding,AC
12,ides,abdication,AC
133,learning to be a floating cloud,candyfloss,AC
292,les fleurs du mal,flowers,AC
235,ants in pants,fox in socks,AC
12,ritual,locks,AC
262,miso,soup,AC
302,bait-and-switch,scam,AC
309,brown,eyed,AC
262,growing,healing,AC
309,era,victorian,AC
254,colon,punctuation,AC
118,moonraker,smuggler,AC
12,nerves,stress,AC
309,complex,situation,AC
185,scientific,universe,AC
235,wear and tear,wash and wear,AC
248,shells,sells,AC
12,puck,stick,AC
235,courage,the dog,AC
39,zero,one,AC
276,the maine,the alamo,AC
12,cleveland,rock hall of fame,AC
39,follow,suit,AC
133,stand still,musical statues,AC
235,autumning,waning,AC
262,phoenix,arizona,AC
133,ogre,green,AC
235,gesture,indicative movement,AC
104,mangos,malesia,AC
12,iphone,ruse,AC
262,movie rating,family movie,AC
262,not heavy,heavy,AC
315,batman,joker,AC
312,nose,bleed,AC
262,past,time,AC
12,vinegar,cleaner,AC
299,dream,subconscious,AC
235,pogo stick,hop,AC
12,las vegas airport,mccarran,AC
248,feed,chooks,AC
210,onslow,blunt,AC
235,food,eat,AC
312,darkover,series,AC
172,museum,um,AC
248,giggles,wriggles,AC
12,hallowed halls,montezuma,AC
73,icing,crystal,AC
12,girl,interrupted,AC
235,normalcy,john wesley harding,AC
309,time magazine,journal,AC
133,second hand,first hand,AC
235,almond gruel,pecan meal,AC
309,employees,yes-man,AC
309,loratidine,generic,AC
112,pop,carbonated,AC
200,friends,hoping,AC
118,kerry,katona,AC
133,juice,green,AC
44,sad,ululate,AC
39,mental health,insurance,AC
12,machine,fabricate,AC
97,victims,children,AC
248,tattle,tale,AC
39,music,man,AC
118,progressive,rock,AC
39,some,dim,AC
163,rick roll,egg roll,AC
235,points,score,AC
39,sound,sonar,AC
262,eon,time,AC
97,onion,news,AC
248,ear,ring,AC
241,office,bureau,AC
133,stories,bedtime,AC
212,mount rushmore,dismount slowless,AC
128,pot,legal in oregon,AC
111,year,older,AC
39,name,tag,AC
133,atlas,greek,AC
262,anyhow,smoke,AC
254,vacuum,cleaner,AC
133,four legs good,chicken wings,AC
262,manner,table,AC
235,eagles,birds that make their nests on the electric poles around here,AC
235,squares,hollywood squares,AC
133,duty,officer,AC
12,whole,bread,AC
128,wot,sauce,AC
312,transmission,oral,AC
100,amazon,river,AC
12,garden,eden,AC
12,midget,sprite,AC
8,jerry,tom,AC
258,state of existing in the present,alive,AC
312,deduction,adduction,AC
124,italy,pisa,AC
262,trail,oregon,AC
133,back,door,AC
248,buoy,girl,AC
298,tasty,rattlesnake,AC
122,demi-god,fat free,AC
133,russian,vodka,AC
312,electric,avenue,AC
302,escalation,war,AC
262,movie star,actor,AC
111,believe,hope,AC
39,shoes,chews,AC
262,of the first part,beginning,AC
235,crooner,another instance of me thinking one thing,AC
39,consequences,truth,AC
12,fry,bender,AC
133,growth,spurt,AC
292,desi,decimal,AC
12,grandiose,special,AC
130,hill,pale,AC
248,cherubs,cupid,AC
312,equestrian,steeplechase,AC
12,extra,headline,AC
118,civilizations,mesopotamia,AC
241,tiny toons,saturday,AC
133,plants,flowers,AC
262,condors,birds,AC
302,girls aloud,backstreet boys,AC
112,fit,in,AC
12,human,earthling,AC
104,steeplechase,ireland,AC
315,keys,piano,AC
118,boots,chemist,AC
235,affliction,sorrow,AC
235,bold,visible,AC
39,extraordinary,cool,AC
302,tower,records,AC
39,common,typical,AC
262,swarm,bees,AC
133,hand coverings with separate spaces for each finger,gloves,AC
115,bannister,barrister,AC
161,pop tart,breakfast,AC
50,foul,smelly,AC
254,wreck,ship,AC
248,felix,cat,AC
238,barbecue,shish kabob,AC
309,never mind,nighto blade runner,AC
272,theory,scientific,AC
12,rotors,ignition,AC
312,fashion,junkie,AC
262,piano,man,AC
124,facepalm,ouch,AC
39,laughs,chuckle,AC
12,roman numerals,arabic numbers,AC
12,bully,liability,AC
312,self,image,AC
103,shame,emotion,AC
118,family,dragonless,AC
309,angel,death,AC
221,roots rock reggae,reggae ragamuffin,AC
39,belts,suspenders,AC
302,estate,fifth,AC
12,captain nemo,nautilus,AC
12,heartbreak hotel,heartbreak ridge,AC
133,troy,helen,AC
309,obelisk,monument,AC
133,vitamin,d - the sunshine vitamin,AC
254,pronto,instant,AC
262,procedure,order,AC
206,deranged,professor x,AC
312,syrup,figs,AC
302,run,load,AC
12,ratio,compression,AC
304,gauge,segue,AC
133,ice,cream,AC
43,ship,shore,AC
82,wishes,best,AC
133,doobie,dobby,AC
133,needle,thread,AC
235,cat,my friend,AC
254,bolero,tempo,AC
227,laugh,cry,AC
309,capstan,cigarette,AC
235,mouse,small,AC
258,too hot to trot,my little pony,AC
12,pugwash,pudknockers,AC
172,fall,spring,AC
12,purr,cat,AC
302,351,griffin,AC
12,skinner,director,AC
248,red,roses,AC
161,chewy chewy tootsie rolls,tootsie roll pop,AC
312,y,chromosome,AC
235,towed,car malfunction,AC
12,ventriloquism,dummy,AC
126,ego,leggo,AC
39,burglar,ham,AC
130,night,darkness,AC
302,boundary,crossing,AC
172,nun,some,AC
262,hoochi koo,goochi goo,AC
12,slugs,banana,AC
133,sandman,mr,AC
238,general,leftenant,AC
118,style,template,AC
235,atypical,unusual,AC
309,pegs,feeding tubes,AC
248,generation,x,AC
12,potato,bake,AC
235,clark,picking and grinning,AC
235,expensive,costly,AC
12,hurt,locker,AC
12,homeschool,principal,AC
235,bic mac,heart attack,AC
273,revenue,soda,AC
302,turkey,istanbul,AC
22,panel,button,AC
262,problem,issue,AC
12,cars,shake,AC
235,monty python,the white rabbit,AC
235,unremarkable,nondescript,AC
312,revenue,stream,AC
8,prescriptions,pharmacy,AC
262,lack of interest,dull,AC
315,annexation,taxation,AC
118,hmmm,vroom vroom,AC
221,blind jew & long john saliver,a proverb on yer shoulder,AC
161,sailors,navy,AC
133,bubble gum,lollipop,AC
309,pillage,rifle,AC
118,anything,about,AC
312,poisonous,atropa belladonna,AC
212,base,mothership,AC
235,moby dick,long book,AC
12,followers,groupies,AC
133,reggae ragamuffin,blueberry muffin,AC
12,farm,boy,AC
113,technicality,court,AC
262,bar,gold,AC
302,six,six six,AC
262,liberace,liberty,AC
126,condense,squish,AC
12,figure,painter,AC
12,the hedgehog,game,AC
133,repression,emotions,AC
133,razzleberry,razzle-dazzle,AC
12,calcification,bone,AC
235,sweet,corn flakes,AC
64,sentence,diagram,AC
309,intensity,movie,AC
262,tie,bow,AC
133,modern,day,AC
115,heroine,protaganist,AC
248,sings,songs,AC
302,galaxy 6,milky way,AC
179,talk,talk,AC
302,bulb,dim,AC
235,voldemort,no nose,AC
12,ruler,straightedge,AC
42,birdshot,to kill a mockingbird,AC
39,death,ray,AC
12,mink,stole,AC
185,post,house,AC
144,diamonds,blood,AC
12,cause,effect,AC
133,b,bb gun,AC
118,tin can,alley,AC
248,convenient,near,AC
12,the little red book,little deuce coupe,AC
235,nerves,steel,AC
133,golf,ball,AC
262,lesson,art,AC
248,finger,chocolate,AC
12,clash,punk,AC
12,blue bunny,blue boy,AC
262,out,in,AC
12,braised,stewed,AC
115,tuberculosis,opera,AC
262,get carter,finding carter,AC
12,peach,pit,AC
309,accelerated,expedite,AC
235,peanuts,shells,AC
73,fish,water,AC
42,over-populated,india,AC
248,aldus,typography,AC
276,morgana la fay,magic tree house series,AC
163,trunk,hood,AC
179,director,chair,AC
12,travel,cruise,AC
312,ending,beginning,AC
111,thug,neighbor,AC
42,captain,kirk,AC
22,multi-dimensionalism,quantum theory,AC
262,tom dooley,my cousin tom,AC
56,skeletons,science class,AC
133,smurfs,papa,AC
106,exam,today,AC
200,art history,prince william,AC
312,physics,gravity,AC
12,twins,minnesota,AC
85,cast,stone,AC
12,stroll,saunter,AC
235,guns,roses,AC
12,supply,earnings,AC
39,bell,carol,AC
39,scotland,haggis,AC
177,barf,bag,AC
312,capsule,tablet,AC
39,bunny,wabbit,AC
312,sour,grapes,AC
235,basket case,motor cycle,AC
262,milk to drink,cow,AC
235,reflection,shiny,AC
248,tag,ear,AC
144,levitate,feather,AC
302,carvings,etchings,AC
262,peace,sign,AC
235,maps,lost,AC
258,pharmacy,drugs,AC
130,resurrection,alien,AC
133,fat,protein,AC
39,wellspring,sprung,AC
43,sunglasses,foster grant,AC
142,vendor,sales,AC
12,butter,guns,AC
258,johnny five,short circuit,AC
110,smith & wesson,automatic,AC
86,lik,blood,AC
12,development,tract,AC
39,birthday,ruby,AC
235,washing-up liquid,bleach,AC
115,spergy,spongy,AC
43,metro,metra,AC
12,elo,evil woman,AC
12,telly savalas,maggot,AC
258,percentage,points,AC
235,gangster,pink floyd,AC
12,vampire,blood,AC
235,wound,stab,AC
254,cheerios,food,AC
317,urine,waterworks,AC
12,nazis,holy grail,AC
111,circus,clown,AC
43,bugs,bunny,AC
126,the kid,play,AC
133,the hooded claw,the claw,AC
309,gateway,computer,AC
133,jail,house,AC
12,hockey,shoot,AC
235,salami o,pastrami,AC
242,munch,devour,AC
12,halloween,universal monsters,AC
235,bar,barre,AC
42,hunter,forest,AC
42,shoulder,to cry happily upon,AC
12,mice,men,AC
235,target,bullseye,AC
124,clowns,it,AC
193,east,compass,AC
133,homicide,riverside,AC
235,proverbs,i will mash the gist of that into,AC
12,slice,ceramic blade,AC
312,blackjack,weapon,AC
200,tomb raider,angelina,AC
273,egyptian,pyramid,AC
221,propaganda,fox,AC
39,sun,shine,AC
248,avoid,evade,AC
12,godzilla,gorgo,AC
12,forty-fourth,birthday,AC
12,rabbi,torah,AC
248,unit,metric,AC
235,stories,grimm's fairy tales,AC
302,knife,spoon,AC
12,electrician,journeyman,AC
315,chest,bosom,AC
172,do,na,AC
235,condensation,droplets,AC
312,rigidity,inflexibility,AC
309,macronutrients,carbohydrates,AC
221,ignatz the mouse,krazy kat,AC
158,drops of water on the windows,glass,AC
302,headliner,opener,AC
262,blackberry,phone,AC
235,spam in a can,processed animal flesh,AC
309,allopathic,alternative,AC
39,bedbug,condemned,AC
262,the book,cookbook,AC
221,nutso,interesting people,AC
315,kidnap,persephone,AC
110,talker,binary,AC
8,purring,vibrate,AC
309,contentment,peace,AC
12,red,helen mirren,AC
39,jim jones,guyana,AC
12,presents,wrapping,AC
262,professor,teach,AC
12,promotes,boxing,AC
254,lambs,cannibal,AC
179,clams,moustache,AC
262,pains,foot,AC
12,skindred,welsh,AC
235,endorphins,pain,AC
248,vogon poetry,haha,AC
118,tradition,anarchy,AC
142,kingdom,ruled,AC
39,orbit,deli,AC
248,yapper,small talk,AC
39,oral,written,AC
110,scundered,gravel,AC
9,stand-up,microphone,AC
312,white,beatles,AC
43,fish,shrimp,AC
64,40,exodus,AC
235,teddy bears picnic,frolic,AC
262,swim,pool,AC
235,go bengals,sports,AC
172,decimal,les fleurs du mal,AC
111,teeth,FALSE,AC
161,my friend,comfortable,AC
235,nest,bird,AC
206,ache,pain,AC
12,someone,the,AC
12,poop,misstep,AC
118,functioning,broken,AC
12,punk,rock,AC
240,wolf,you mean a wolf in sheep's clothing,AC
270,rat,sewer,AC
12,speed,amphetamines,AC
39,detergent,tide,AC
39,sermon,mount,AC
312,costly,women,AC
235,science,inquiry,AC
248,phonetic spelling,phonetic alphabet,AC
302,clogged,sinuses,AC
229,tiger,lion,AC
147,fireworks,fourth,AC
12,tie-dye,anachronism,AC
262,bulldozer,construction,AC
235,freddy krueger,a guy in a movie that i didn't watch,AC
235,haggis,sheep innards,AC
200,onomastics,gymnastics,AC
262,stephanie plum's pet hamster named rex,t-rex,AC
103,bowling,score,AC
12,fieldvalue,class,AC
265,11111001111,people,AC
64,80s,hair,AC
39,skate,rink,AC
302,ray,charles,AC
248,bark,cork,AC
248,reflect,mirror,AC
118,sharp,practices,AC
241,power lines,radiation,AC
25,rodent,pest,AC
235,ruse,ploy,AC
39,maryland,happy land,AC
235,augustus gloop,the fat boy who visits wonka's factory,AC
12,gym,jungle jim,AC
158,mechanic,engine,AC
262,number of items or events,list,AC
164,drivers,horse,AC
12,auxilia,infantry,AC
133,tools,hammer,AC
12,blackbeard,r,AC
12,nobody,the spanish,AC
133,state university,further education,AC
235,neighbours,adjoining properties,AC
248,nerve,ending,AC
12,bacon,southern,AC
12,wanderer,walkabout,AC
211,anxious,fearful,AC
125,guy,gal,AC
306,monies,happiness,AC
118,disgusting,david cameron,AC
202,comedian,laughter,AC
12,pronouns,grammar,AC
235,carrie,steven king,AC
312,salts,mineral,AC
12,factory,manufacturer,AC
39,witted,witty,AC
130,extraordinary,league,AC
64,evanescence,perfume,AC
39,obey,descent,AC
133,wild wild west,will smith,AC
12,parking ticket,revenue,AC
254,conference,speaker,AC
258,water,wet,AC
118,cuisine,eat,AC
248,blitzer,rudolf,AC
235,chili,peppers,AC
39,morels,spaghetti and meatballs,AC
43,bet,wager,AC
235,meditation,sitting,AC
39,grind,stone,AC
43,arms,legs,AC
309,laugh,cackle,AC
302,notes,class,AC
235,communism,economic theory,AC
12,little,dorrit,AC
110,cotter,circlip,AC
76,cement,concrete,AC
12,crack,crevice,AC
12,loser,lucian,AC
164,gun,bullseye,AC
39,eagle,bear,AC
130,converse,shoes,AC
133,sons of liberty,daughters of the king,AC
302,shovel,grave,AC
248,pepperoni,salami,AC
12,surf,tide,AC
262,wave bye-bye,depart,AC
133,ignorant,fool,AC
124,whoopsie daisy,doh,AC
235,the royal,imperious,AC
161,charles,xavier,AC
110,gamble,roulette,AC
118,set,game,AC
241,davenport,ravenclaw,AC
133,comma,butterfly,AC
39,cannibal,tribe,AC
262,ceiling,floor,AC
39,graphic,violins,AC
39,timber,fore,AC
304,humanity,pinche gato,AC
312,elegant,solution,AC
39,cliff,notes,AC
39,coach,umpire,AC
298,hawaii,ring of fire,AC
254,zombie,resurrection,AC
133,grand canyon,grand ma,AC
312,farce,buffoon,AC
12,goodnight sweetheart,good night,AC
235,mole,rodent,AC
73,anyone,else,AC
262,danger,trump,AC
235,magazine,clip,AC
64,pacemaker,tacos,AC
221,chemistry,alchemy,AC
262,double,daily,AC
235,vintage,antique,AC
178,railroad,screwed,AC
235,bee,buzz,AC
248,out in the woods,in,AC
302,fruit tree,crabapple,AC
12,complete,total,AC
302,critical,movie,AC
248,prohibited,taboo,AC
248,marilyn,wind,AC
104,bmx,cycle,AC
312,explode,nova,AC
278,slant,slash,AC
142,sysyphus,mythology,AC
221,healing,strengthen,AC
12,nation,burgers,AC
302,oats,mares,AC
248,waves,bye,AC
312,dodgy,bank,AC
12,francis,sir,AC
262,clown,hilarious,AC
133,onward,upward,AC
262,tom hanks,actor,AC
12,etiquette,manners,AC
179,religion,disagreements,AC
248,lamp lighter,leerie,AC
12,by the sea,southend-on-sea,AC
97,thyme,herb,AC
39,system,method,AC
235,mr,mr,AC
115,mighty,merciful,AC
262,molecule,atom,AC
125,hearsay,they say,AC
200,dull,beige,AC
235,phrases,sentences,AC
141,ground beef,murder,AC
133,minute,hour,AC
118,city,it's an alcoholic cocktail,AC
302,oath,swear,AC
248,monsters,gremlins,AC
12,springbok,bok choy,AC
120,professor x,sheldon cooper,AC
235,fancy,cat food,AC
122,batman,cape,AC
235,snap,break,AC
12,outta,time,AC
130,scream,munch,AC
133,capricorn the constellation,vlad the impaler,AC
262,discrimination,gay,AC
306,robert di nero- in meet the fockers he describes the fockers as off colour,censorship,AC
242,confusion,maze,AC
12,corporate,shareholder,AC
248,rasputin,hearsay,AC
235,soon,right away,AC
171,metal,andre,AC
97,rust,iron,AC
262,sponge,cleaning,AC
248,minor,gold,AC
39,torque,twist,AC
12,osha,workplace,AC
306,rosebud,butt,AC
235,seven,eleven,AC
118,limit,outer,AC
122,wax,lyrical,AC
115,dna,polymer,AC
248,hammer,nails,AC
12,fire,watchtower,AC
258,tequila,mockingbird,AC
12,junk,ship,AC
18,my word,bud,AC
39,neeps,turnip greens,AC
262,gasp,air,AC
12,space,ghost,AC
254,train,steam,AC
130,radish,turnip,AC
140,triple antibiotic ointment,fungus,AC
312,mole,skin,AC
312,club soda and salt,sandwich,AC
118,man,friday,AC
248,marine,limpet,AC
248,plot,storyline,AC
39,slots,video,AC
235,taxi driver,robert de niro,AC
235,place,win,AC
147,walk,michael,AC
235,inform,tell,AC
12,house,rock,AC
235,helen of troy,troy donahue,AC
309,oh do you work night shifts,never mind,AC
248,mastiff,bull,AC
12,gimmick,scheme,AC
122,cry,wolf,AC
39,dancing,fool,AC
12,mary,beheaded,AC
12,alabama,sloop,AC
133,frothy sweet,sea foam,AC
39,electric,slide,AC
104,cub,cubby,AC
235,olympics,zeus,AC
235,accounting,money,AC
309,it is discombobulating,upset,AC
262,qualified,experienced,AC
97,mined,ore,AC
235,dorrit,dickens,AC
302,tuning,fork,AC
317,sour,whiskey,AC
262,1980s,1970s,AC
235,auto mechanic,technician,AC
37,perfume,fresh,AC
208,dodgems,prang,AC
221,school,detention,AC
12,wrigley's spearmint gum,bubble gum,AC
309,cheetos,cheetah,AC
12,excision,resect,AC
262,area 51,secret,AC
118,jamaican,rum,AC
39,eyeglasses,spectacles,AC
122,marina,stingray,AC
10,room,service,AC
133,jimmy carter,get carter,AC
312,donegal,hurling,AC
133,rotation,food,AC
248,wheat,germ,AC
248,asphalt,tar seal,AC
39,armstrong redwoods,muir woods,AC
248,guitar,strings,AC
235,doh,homer simpson,AC
12,public,sector,AC
39,beckon,hither,AC
235,hacking,coughing,AC
12,wedding,cake,AC
122,kirk,spock,AC
12,warped,record,AC
111,corset,vintage,AC
133,pleasantries,maple trees,AC
312,christmas,tree,AC
12,fox trot,charlie foxtrot,AC
118,way,back,AC
312,swimming,lesson,AC
254,munch,consume,AC
235,screen,door,AC
235,skateboard,tricks,AC
312,variable,induction,AC
235,ireland,shamrock,AC
235,david,public television,AC
43,journalist,nielsen,AC
39,w,bush,AC
12,little boy blue,baby blue,AC
200,sound of music,too many children,AC
12,bed,breakfast,AC
37,sudowood,rock,AC
312,reduce,condensed,AC
39,dog flea,scratch,AC
235,ferris wheel,roller coaster,AC
312,tesla,coil,AC
210,high sugar,apples,AC
235,eeyore,heffalump,AC
235,fight,riotous,AC
12,driver,wedge,AC
39,pizza,pie,AC
262,guess,clue,AC
12,threatening,malevolent,AC
39,cap,mushroom,AC
161,sugar,vanilla,AC
248,scooter,muppets,AC
39,snape,snipe,AC
235,play,a situation in which live actors perform in front of an audience by saying lines that someone else wrote,AC
309,resect,dissect,AC
12,night in,slumber party,AC
133,cleomenes i,king,AC
12,easy,company,AC
72,michael jackson,dance,AC
133,interrupted,girl,AC
235,veal,anemic calf,AC
164,office,cubicle,AC
12,fish of the day,chips,AC
272,everest,hope,AC
235,southwest,airline,AC
235,archetypal,shooting stars,AC
39,dollar,paper,AC
39,brother,typewriter,AC
39,portals,port holes,AC
262,ruler,king,AC
254,prejudice,inequality,AC
133,hill,lauryn,AC
12,sudden,death,AC
133,bank,ers,AC
254,mysteries,legend,AC
235,political parties,pin the tail on the donkey,AC
235,cat,friend,AC
39,poi,pound,AC
39,future,back,AC
118,signature,authentication,AC
309,play,station,AC
115,glop,glob,AC
221,music,sensation,AC
12,f-f-f-freezing,frostbite,AC
112,hospital,examination,AC
12,chat,room,AC
12,gust,direction,AC
312,colt,revolver,AC
172,super chunk,super freak,AC
15,massacre,valentine's day,AC
39,related,crazy,AC
296,needed,vietnam,AC
299,impressive,reciprocal,AC
312,astronaut,bowman,AC
158,charlatan,phlebotomists,AC
12,game,simulation,AC
235,fish,betta,AC
309,nihongo,huh,AC
235,cottage,house at the lake,AC
315,man,dog,AC
12,yobo,thug,AC
122,leap,year,AC
97,freckles,gingers,AC
12,crocodile,tears,AC
22,stop,empty,AC
118,lollies,pop,AC
147,anime,sword art online,AC
235,gatekeeper,innuendo,AC
39,magic,wand,AC
235,ribbon,blue ribbon,AC
12,punctuation mark,symbols,AC
12,barry,baritone,AC
172,wc,meadows,AC
12,dough,moolah,AC
235,baked beans,brown bread,AC
248,dr who,tardis,AC
235,word games,scrabble,AC
248,contract,signature,AC
302,piglet and kanga,eeyore,AC
133,angelina,ballerina,AC
302,horseshoe,ringer,AC
235,torchwood,campfire,AC
235,hen house,beauty parlor,AC
39,sentence,structure,AC
133,based,lwb,AC
50,parallel,perpendicular,AC
235,drainage,ditch,AC
118,lestat,haemostat,AC
200,wheat,germ,AC
12,johnny winter,edgar winter,AC
254,conservative,liberal,AC
235,problem,arithmetic,AC
312,gizzard,croup,AC
258,black label,johnnie walker,AC
262,a person,place,AC
298,japanese dirt,volcanic,AC
50,surface,edge,AC
12,lunch,box,AC
213,war,peace,AC
235,corinthians,epistle,AC
164,heyoka,wolves,AC
133,kfc,bucket,AC
126,honey,shrunk,AC
12,opera,browser,AC
112,west,wind,AC
115,tree,leaves,AC
235,wackamole,hide and seek,AC
39,hiss,herss,AC
159,wrong,zero sum game,AC
262,pinky and the brain,cartoon,AC
118,pudding,pie,AC
12,hector,paris,AC
248,free,lunch,AC
12,biting,walkers,AC
39,potato chips,favorite,AC
39,bun,honey,AC
12,insectaside,crop dusting,AC
160,swiss,watch,AC
12,software,beta,AC
221,captain birdseye,pirate,AC
39,hockey,canadian,AC
12,hotlips,trapper,AC
12,queen's bishop,queen to king's level 1,AC
248,strength,agility,AC
262,stove top stuffing,turkey,AC
113,fittest,strength,AC
248,bladder,busting,AC
44,affection,affectation,AC
118,waitress,tip,AC
235,prick,sleeping beauty,AC
235,ankle socks,tube socks,AC
133,beauty,eggs,AC
97,ruffed,meowed,AC
12,recall,automobile,AC
312,triffids,pods,AC
309,yay,dumbfounded,AC
235,municipality,sewer system,AC
235,beginning,middle,AC
315,me,you,AC
273,mesa verde,rock climbing,AC
309,symptom,warning,AC
39,cirrus,cumulonimbus,AC
22,pot,pan,AC
118,hurling,snowballs,AC
235,future,to the,AC
248,spoon,ladle,AC
248,pigeon,dove,AC
304,tiger,mastadon,AC
12,hunter,fisherman,AC
133,protocol,ceremony,AC
317,troglodyte,cave,AC
262,mayonnaise,vegenaise,AC
235,stilettos,torture shoes,AC
275,scooby doo,yoink,AC
248,can,tin,AC
248,rest,remaining,AC
248,baby,blues,AC
133,music,ears,AC
309,heavy,heavy-hearted,AC
39,volturi,ampuri,AC
172,movement,symphony,AC
43,fremont station,septa,AC
42,lion,mufasa,AC
235,game,rules,AC
262,engine,steam,AC
235,memory bank,food pantry,AC
133,origami,swan,AC
39,cookbook,harisa encrusted tri tip,AC
1,shakespeare,sonnett,AC
39,lost cause,effect,AC
12,bert,puddin,AC
235,hair,grow,AC
39,police,radar,AC
235,purchase,buy,AC
164,prose,style,AC
133,woody and buzz,burt and ernie,AC
262,person who makes things,engineer,AC
159,dark,tao,AC
309,flag,that was my answer blade runner,AC
133,end,book,AC
12,miss anne shirley,miss bardahl u-40,AC
312,knitting,needle,AC
262,dreamin,night,AC
235,acting,the goodbye girl,AC
145,daily bread,mom,AC
235,ancient,from the distant past,AC
235,throbbing,pulsating,AC
12,crash,helmet,AC
273,part,machine,AC
180,doctor,dolittle,AC
235,waveform,waverly wafers,AC
262,inexpensive protein,chicken,AC
12,joint,mortis and tenon,AC
97,trapper,keeper,AC
118,moolah,islam,AC
161,ideas,light bulbs,AC
12,it is i,leclerc,AC
12,trunk,elephant,AC
39,baguette,long,AC
262,blue,red and white,AC
119,pascal,wager,AC
122,get,aquire,AC
248,hair treatments,strands,AC
133,waist,hips,AC
147,hypothesis,phony,AC
312,tank,sherman,AC
235,author,person who wrote something,AC
39,fox,kool-aid,AC
12,seek,snitch,AC
235,soup,food cooked in liquid,AC
248,frame,picture,AC
39,first cause,big bang,AC
42,sharp,points,AC
12,sweet,onion,AC
312,rain,suit,AC
235,bearings,ball,AC
235,rook,chess piece,AC
12,today,tomorrow,AC
235,food,sustenance,AC
309,fencing,barbed wire,AC
12,cover,alias,AC
64,sterile,hot,AC
235,salome,john the baptist,AC
302,woman,roar,AC
133,dough ball,doe rae me,AC
254,pillow,bed,AC
12,splat,crunch,AC
262,negative passion,furious,AC
312,tie,fighter,AC
12,tonka,smile,AC
12,realestate,investment trust,AC
254,rail,way,AC
39,white,black,AC
122,dressing,french,AC
235,drink,swallow,AC
12,dessert,pudding,AC
242,spook,skeleton,AC
133,tv show,show and tell,AC
262,world without end,ending,AC
312,expense,sheet,AC
133,lights,camera,AC
235,soviet,union,AC
39,forensic,crime,AC
39,gem,beam,AC
258,men,without hats,AC
129,relation,headache,AC
122,calcium,chalk,AC
39,denial,insanity,AC
39,hopi,casino,AC
262,butterfly,me,AC
172,gamble,risk,AC
309,catdog,dogfish,AC
271,thinker,critical,AC
12,one,loneliest,AC
262,recounting,numbers,AC
39,insurance,scam,AC
248,hutt,upper,AC
172,revolution,disgusting,AC
12,champ,greatest,AC
133,diner,pie,AC
262,goofy,dog,AC
273,school,factory,AC
111,light,saber,AC
12,beatles,blisters,AC
118,mothership,death star,AC
12,shawshank,redemption,AC
12,crescent,city,AC
235,hypocrisy,pretending,AC
39,dam,boulder,AC
12,rabbit,hop,AC
12,pantomime,comedy,AC
12,outer,space,AC
273,rico act,acronyms,AC
12,gold,down,AC
309,cell site,cell phone,AC
8,ocean,waves,AC
12,lottery,legislation,AC
39,finger,puppet,AC
312,trust,worthy,AC
248,radio,walkie talkie,AC
312,fourche,butte,AC
12,down,eider,AC
130,cuisine,cousin,AC
12,filter,uv,AC
309,infection,koch's postulates,AC
312,zeus,titans,AC
12,humanity,philanthropy,AC
39,notre dame,hunchback,AC
254,thieves,criminal,AC
12,roses,parade,AC
12,clip,magazine,AC
12,cancel,recision,AC
235,hack,ghost writer,AC
